id,license,rightsHolder,accessRights,institutionID,datasetID,institutionCode,collectionCode,datasetName,basisOfRecord,dataGeneralizations,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,individualCount,sex,lifeStage,occurrenceStatus,organismID,organismName,organismScope,eventID,samplingProtocol,startDayOfYear,endDayOfYear,locality,scientificNameID,scientificName,kingdom,vernacularName
otn:SAF.SSST:SSST-1194467-2016-10-03-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1194467-2016-10-03-release,SSST-1194467-2016-10-03-release,,SSST,1,,,present,SSST-1194467-2016-10-03,SSST-1194467-2016-10-03,individual,otn:SAF.SSST:SSST-1194467-2016-10-03-release,tracking tags,277,277,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1194468-2016-10-03-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1194468-2016-10-03-release,SSST-1194468-2016-10-03-release,,SSST,1,,,present,SSST-1194468-2016-10-03,SSST-1194468-2016-10-03,individual,otn:SAF.SSST:SSST-1194468-2016-10-03-release,tracking tags,277,277,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1194469-2016-10-03-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1194469-2016-10-03-release,SSST-1194469-2016-10-03-release,,SSST,1,,,present,SSST-1194469-2016-10-03,SSST-1194469-2016-10-03,individual,otn:SAF.SSST:SSST-1194469-2016-10-03-release,tracking tags,277,277,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1194470-2016-10-03-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1194470-2016-10-03-release,SSST-1194470-2016-10-03-release,,SSST,1,,,present,SSST-1194470-2016-10-03,SSST-1194470-2016-10-03,individual,otn:SAF.SSST:SSST-1194470-2016-10-03-release,tracking tags,277,277,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200429-2016-10-03-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200429-2016-10-03-release,SSST-1200429-2016-10-03-release,,SSST,1,,,present,SSST-1200429-2016-10-03,SSST-1200429-2016-10-03,individual,otn:SAF.SSST:SSST-1200429-2016-10-03-release,tracking tags,277,277,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200430-2016-10-04-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200430-2016-10-04-release,SSST-1200430-2016-10-04-release,,SSST,1,,,present,SSST-1200430-2016-10-04,SSST-1200430-2016-10-04,individual,otn:SAF.SSST:SSST-1200430-2016-10-04-release,tracking tags,278,278,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200431-2016-10-04-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200431-2016-10-04-release,SSST-1200431-2016-10-04-release,,SSST,1,,,present,SSST-1200431-2016-10-04,SSST-1200431-2016-10-04,individual,otn:SAF.SSST:SSST-1200431-2016-10-04-release,tracking tags,278,278,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200432-2016-10-04-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200432-2016-10-04-release,SSST-1200432-2016-10-04-release,,SSST,1,,,present,SSST-1200432-2016-10-04,SSST-1200432-2016-10-04,individual,otn:SAF.SSST:SSST-1200432-2016-10-04-release,tracking tags,278,278,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200433-2016-10-04-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200433-2016-10-04-release,SSST-1200433-2016-10-04-release,,SSST,1,,,present,SSST-1200433-2016-10-04,SSST-1200433-2016-10-04,individual,otn:SAF.SSST:SSST-1200433-2016-10-04-release,tracking tags,278,278,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200434-2016-10-05-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200434-2016-10-05-release,SSST-1200434-2016-10-05-release,,SSST,1,,,present,SSST-1200434-2016-10-05,SSST-1200434-2016-10-05,individual,otn:SAF.SSST:SSST-1200434-2016-10-05-release,tracking tags,279,279,Langebaan,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200435-2016-10-05-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200435-2016-10-05-release,SSST-1200435-2016-10-05-release,,SSST,1,,,present,SSST-1200435-2016-10-05,SSST-1200435-2016-10-05,individual,otn:SAF.SSST:SSST-1200435-2016-10-05-release,tracking tags,279,279,Langebaan,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200436-2016-10-05-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200436-2016-10-05-release,SSST-1200436-2016-10-05-release,,SSST,1,,,present,SSST-1200436-2016-10-05,SSST-1200436-2016-10-05,individual,otn:SAF.SSST:SSST-1200436-2016-10-05-release,tracking tags,279,279,Langebaan,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200437-2016-10-05-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200437-2016-10-05-release,SSST-1200437-2016-10-05-release,,SSST,1,,,present,SSST-1200437-2016-10-05,SSST-1200437-2016-10-05,individual,otn:SAF.SSST:SSST-1200437-2016-10-05-release,tracking tags,279,279,Langebaan,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200438-2016-10-05-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200438-2016-10-05-release,SSST-1200438-2016-10-05-release,,SSST,1,,,present,SSST-1200438-2016-10-05,SSST-1200438-2016-10-05,individual,otn:SAF.SSST:SSST-1200438-2016-10-05-release,tracking tags,279,279,Langebaan,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200439-2016-10-05-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200439-2016-10-05-release,SSST-1200439-2016-10-05-release,,SSST,1,,,present,SSST-1200439-2016-10-05,SSST-1200439-2016-10-05,individual,otn:SAF.SSST:SSST-1200439-2016-10-05-release,tracking tags,279,279,Langebaan,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1200790-2016-07-12-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200790-2016-07-12-release,SSST-1200790-2016-07-12-release,Estimated lat/long,SSST,1,,,present,SSST-1200790-2016-07-12,SSST-1200790-2016-07-12,individual,otn:SAF.SSST:SSST-1200790-2016-07-12-release,tracking tags,194,194,"Kapteins Klip, False Bay",urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,white shark
otn:SAF.SSST:SSST-1200799-2016-12-07-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1200799-2016-12-07-release,SSST-1200799-2016-12-07-release,,SSST,1,,,present,SSST-1200799-2016-12-07,SSST-1200799-2016-12-07,individual,otn:SAF.SSST:SSST-1200799-2016-12-07-release,tracking tags,342,342,"Kapteins Klip, False Bay",urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,white shark
otn:SAF.SSST:SSST-1263988-2017-10-31-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263988-2017-10-31-release,SSST-1263988-2017-10-31-release,,SSST,1,,,present,SSST-1263988-2017-10-31,SSST-1263988-2017-10-31,individual,otn:SAF.SSST:SSST-1263988-2017-10-31-release,tracking tags,304,304,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263989-2018-04-12-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263989-2018-04-12-release,SSST-1263989-2018-04-12-release,,SSST,1,,,present,SSST-1263989-2018-04-12,SSST-1263989-2018-04-12,individual,otn:SAF.SSST:SSST-1263989-2018-04-12-release,tracking tags,102,102,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263990-2018-04-13-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263990-2018-04-13-release,SSST-1263990-2018-04-13-release,,SSST,1,,,present,SSST-1263990-2018-04-13,SSST-1263990-2018-04-13,individual,otn:SAF.SSST:SSST-1263990-2018-04-13-release,tracking tags,103,103,"Seal Island, False Bay",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263991-2017-10-31-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263991-2017-10-31-release,SSST-1263991-2017-10-31-release,,SSST,1,,,present,SSST-1263991-2017-10-31,SSST-1263991-2017-10-31,individual,otn:SAF.SSST:SSST-1263991-2017-10-31-release,tracking tags,304,304,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263992-2018-04-13-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263992-2018-04-13-release,SSST-1263992-2018-04-13-release,,SSST,1,,,present,SSST-1263992-2018-04-13,SSST-1263992-2018-04-13,individual,otn:SAF.SSST:SSST-1263992-2018-04-13-release,tracking tags,103,103,"Seal Island, False Bay",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263993-2018-04-13-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263993-2018-04-13-release,SSST-1263993-2018-04-13-release,,SSST,1,,,present,SSST-1263993-2018-04-13,SSST-1263993-2018-04-13,individual,otn:SAF.SSST:SSST-1263993-2018-04-13-release,tracking tags,103,103,"Seal Island, False Bay",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263994-2018-04-13-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263994-2018-04-13-release,SSST-1263994-2018-04-13-release,,SSST,1,,,present,SSST-1263994-2018-04-13,SSST-1263994-2018-04-13,individual,otn:SAF.SSST:SSST-1263994-2018-04-13-release,tracking tags,103,103,"Seal Island, False Bay",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263995-2018-04-13-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263995-2018-04-13-release,SSST-1263995-2018-04-13-release,,SSST,1,,,present,SSST-1263995-2018-04-13,SSST-1263995-2018-04-13,individual,otn:SAF.SSST:SSST-1263995-2018-04-13-release,tracking tags,103,103,"Seal Island, False Bay",urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263996-2018-10-10-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263996-2018-10-10-release,SSST-1263996-2018-10-10-release,,SSST,1,,,present,SSST-1263996-2018-10-10,SSST-1263996-2018-10-10,individual,otn:SAF.SSST:SSST-1263996-2018-10-10-release,tracking tags,283,283,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263997-2018-10-10-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263997-2018-10-10-release,SSST-1263997-2018-10-10-release,,SSST,1,,,present,SSST-1263997-2018-10-10,SSST-1263997-2018-10-10,individual,otn:SAF.SSST:SSST-1263997-2018-10-10-release,tracking tags,283,283,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
otn:SAF.SSST:SSST-1263998-2018-10-10-release,https://creativecommons.org/licenses/by/4.0/,"Ocean Tracking Network, Dalhousie University, Halifax, Nova Scotia otndc@dal.ca",https://members.oceantrack.org/data/policies/otn-data-policy,Shark Spotters,otnsharkspotterssharkspot,Shark Spotters,SSST,Shark Spotters shark tracking,HumanObservation,,otn:SAF.SSST:SSST-1263998-2018-10-10-release,SSST-1263998-2018-10-10-release,,SSST,1,,,present,SSST-1263998-2018-10-10,SSST-1263998-2018-10-10,individual,otn:SAF.SSST:SSST-1263998-2018-10-10-release,tracking tags,283,283,Robben Island,urn:lsid:marinespecies.org:taxname:217628,Notorynchus cepedianus,Animalia,sevengill shark
